id,key,value,type
4175109984,website,https://www.facebook.com/WaterDropVegetarianHouse/,regular
4175109984,capacity,100,regular
4175109984,delivery,no,regular
4175109984,takeaway,no,regular
4175109984,city,Honolulu,addr
4175109984,state,HI,addr
4175109984,street,Alakea Street,addr
4175109984,description,"Belongs to FGS Hawaii (Taiwanese Buddhist temple), so the food is Chinese vegetarian. Gift shop next to kitchen.",regular
4175109984,postcode,96813,addr
4175109984,opening_hours,Mo-Fr 11:00-14:00,regular
4175109984,housenumber,801,addr
4178849047,natural,tree,regular
4181522891,tourism,attraction,regular
4184376401,name,McDonald's,regular
4184376401,amenity,fast_food,regular
4184376401,street,Kipapa Drive,addr
4184377891,name,Foodland,regular
4184377891,shop,supermarket,regular
4184377891,street,Kipapa Drive,addr
4190041928,name,Mililani Hongwanji Buddhist Temple,regular
4190041928,amenity,place_of_worship,regular
4190041928,street,Kaloapau Street,addr
4190041928,housenumber,95-257,addr
4191956494,amenity,toilets,regular
4191976706,amenity,toilets,regular
4192628061,natural,tree,regular
4192628061,species,Albizia Saman,regular
4192628061,en,monkey pod,species
4192747611,name,Crouching Lion,regular
4192747611,natural,peak,regular
4193619829,name,Samoa,regular
4193619829,tourism,attraction,regular
4193619838,name,Iosepa,regular
4193619838,tourism,attraction,regular
4193678459,building,yes,regular
4193678459,name,Gateway Buffet,regular
4195079700,power,generator,regular
4195079700,method,combustion,generator
4195079700,source,coal,generator
4195079700,output:electricity,yes,generator
4195079704,power,tower,regular
4195079724,power,tower,regular
4195079744,power,tower,regular
4195079768,power,tower,regular
4195079780,power,tower,regular
4195079784,power,tower,regular
4195079788,power,tower,regular
4195086392,power,tower,regular
4195086396,power,pole,regular
4195086400,power,tower,regular
4195086404,power,tower,regular
4195086408,power,tower,regular
4195086412,power,tower,regular
4195086420,power,tower,regular
4195086428,power,tower,regular
4195086432,power,tower,regular
4195086436,power,pole,regular
4195086440,power,pole,regular
4195086444,power,tower,regular
4195086448,power,tower,regular
4195086452,power,tower,regular
4195086456,man_made,antenna,regular
4195086456,type,parabolic_satellit,antenna
4195086460,power,tower,regular
4195086484,man_made,antenna,regular
4195086484,type,parabolic_satellit,antenna
4195086488,man_made,antenna,regular
4195086488,type,parabolic_satellit,antenna
4195086492,power,tower,regular
4195086516,power,tower,regular
4195086520,power,tower,regular
4195086524,power,tower,regular
4195086528,power,tower,regular
4195086532,power,tower,regular
4195086536,power,tower,regular
4195086540,power,tower,regular
4195086544,power,tower,regular
4195086552,power,tower,regular
4195086556,power,tower,regular
4195086560,power,tower,regular
4195086564,power,tower,regular
4195086568,power,tower,regular
4195086572,power,tower,regular
4195086576,power,pole,regular
4195086580,power,tower,regular
4195086584,power,tower,regular
4195086588,power,tower,regular
4195086592,power,pole,regular
4195086596,power,tower,regular
4196016589,name,Foodland,regular
4196016589,shop,supermarket,regular
4196211290,name,Zippy's,regular
4196211290,amenity,fast_food,regular
4196211290,street,Kamehameha Highway,addr
4196250389,name,Wat Lao Sithammaram of Hawaii,regular
4196250389,amenity,place_of_worship,regular
4196250389,street,Waikele Road,addr
4196250389,housenumber,94-127,addr
4196250989,amenity,post_box,regular
4196858451,name,Ilikai Marina Condos,regular
4196858451,tourism,hotel,regular
4196858451,wheelchair,yes,regular
4198263690,name,McDonald's,regular
4198263690,amenity,fast_food,regular
4198263690,city,Honolulu,addr
4198263690,wheelchair,yes,regular
4198263690,street,Hobron Lane,addr
4198263690,postcode,96826,addr
4198263690,opening_hours,Mo-Su 05:30-00:00,regular
4198263690,wheelchair,no,toilets
4198265289,name,Subway,regular
4198265289,amenity,fast_food,regular
4198265289,city,Honolulu,addr
4198265289,wheelchair,yes,regular
4198265289,street,Boulevard,addr
4198265289,postcode,96815,addr
4198265289,wheelchair,no,toilets
4198267189,name,Saigon Salad,regular
4198267189,amenity,fast_food,regular
4198267189,city,Honolulu,addr
4198267189,wheelchair,yes,regular
4198267189,postcode,96815,addr
4198267189,wheelchair,no,toilets
4198272591,city,Honolulu,addr
4198272591,housenumber,451,addr
4198272591,postcode,96814,addr
4198272591,state,HI,addr
4198272591,street,Piikoi Street,addr
4198272591,amenity,restaurant,regular
4198272591,name,Eggs & Things,regular
4198272591,opening_hours,Open Daily: 6:00～22:00 Friday and Saturday:6:00～24:00,regular
4198272591,wheelchair,yes,regular
4198278890,city,Honolulu,addr
4198278890,housenumber,1450,addr
4198278890,postcode,96814,addr
4198278890,street,Ala Moana Boulevard,addr
4198278890,amenity,cafe,regular
4198278890,name,Starbucks (Ewa Wing),regular
4198278890,wheelchair,yes,regular
4198287092,city,Honolulu,addr
4198287092,postcode,96815,addr
4198287092,amenity,restaurant,regular
4198287092,name,Bombay Palace,regular
4198292489,name,Outback Steakhouse,regular
4198292489,amenity,restaurant,regular
4198292489,city,Honolulu,addr
4198292489,wheelchair,yes,regular
4198292489,street,Ala Moana Boulevard,addr
4198292489,postcode,96815,addr
4198292489,housenumber,1765,addr
4198292489,wheelchair,yes,toilets
4198312489,city,Honolulu,addr
4198312489,postcode,96815,addr
4198312489,amenity,bar,regular
4198312489,name,The Spot Karaoke,regular
4198386056,aeroway,helipad,regular
4199052491,city,Honolulu,addr
4199052491,housenumber,1777,addr
4199052491,postcode,96815,addr
4199052491,street,Ala Moana Boulevard,addr
4199052491,amenity,restaurant,regular
4199052491,name,Cinnamon's,regular
4199052491,wheelchair,yes,regular
4199083989,city,Honolulu,addr
4199083989,housenumber,460,addr
4199083989,postcode,96815,addr
4199083989,street,Ena Road,addr
4199083989,amenity,pub,regular
4199083989,name,Irish Rose Saloon,regular
4199091589,city,Honolulu,addr
4199091589,postcode,96815,addr
4199091589,name,Duke Kahanamoku Lagoon Boardwalk,regular
4199091589,natural,beach,regular
4199091589,wheelchair,yes,regular
4207596109,name,Aloha Stadium,regular
4207596109,tourism,attraction,regular
4209625692,postcode,96815,addr
4209625692,email,coconutreservations@filamenthospitality.com,regular
4209625692,internet_access,wlan,regular
4209625692,name,Coconut Waikiki Hotel,regular
4209625692,opening_hours,24/7,regular
4209625692,phone,+1 808 9238828,regular
4209625692,tourism,hotel,regular
4209625692,website,coconutwaikikihotel.com,regular
4209625692,wheelchair,yes,regular
4211584457,name,Maunalei Sugar Co. Locomotive,regular
4211584457,historic,ruins,regular
4211592136,natural,rock,regular
4211592140,natural,rock,regular
4211818293,name,Waikiki coffee company,regular
4211818293,amenity,cafe,regular
4212025890,name,Fumi kahuku shrimp,regular
4212025890,amenity,restaurant,regular
4212318389,amenity,restaurant,regular
4212318389,name,Cheeseburger beach walk,regular
4213236590,name,Kahuku superstate,regular
4213236590,amenity,restaurant,regular
4214379862,height,15,regular
4214379862,natural,tree,regular
4214379862,botanical,ficus,name
4214381187,height,15,regular
4214381187,natural,tree,regular
4214381187,botanical,ficus,name
4214384258,height,15,regular
4214384258,natural,tree,regular
4214384258,botanical,ficus,name
4214384364,height,15,regular
4214384364,natural,tree,regular
4214384364,botanical,ficus,name
4214386113,height,15,regular
4214386113,natural,tree,regular
4214386113,botanical,ficus,name
4214386300,height,15,regular
4214386300,natural,tree,regular
4214386300,botanical,ficus,name
4214515993,entrance,exit,regular
4214519990,entrance,yes,regular
4219903090,name,Times,regular
4219903090,shop,supermarket,regular
4219903090,street,Kupuohi Street,addr
4219903090,housenumber,94-615,addr
4222943589,name,Maui Coffee Roasters,regular
4222943589,amenity,cafe,regular
4222943589,cuisine,coffee_shop,regular
4222943589,website,http://www.mauicoffeeroasters.com/,regular
4222943589,city,Kahalui,addr
4222943589,state,HI,addr
4222943589,street,Hana Highway,addr
4222943589,housenumber,444,addr
4223244794,name,Burger King,regular
4223244794,amenity,fast_food,regular
4223244794,street,Meheula Parkway,addr
4223244794,housenumber,95-1249,addr
4224984696,name,Hawaii National Bank,regular
4224984696,amenity,bank,regular
4229184093,natural,tree,regular
4229184093,species,Albizia Saman,regular
4229184093,en,monkey pod,species
4229184389,natural,tree,regular
4229184389,species,Albizia Saman,regular
4229184389,en,monkey pod,species
4230466325,name,McDonald's,regular
4230466325,amenity,fast_food,regular
4230466325,street,Ka Uka Boulevard,addr
4230466325,postcode,96797,addr
4230466325,housenumber,94-1015,addr
4230702089,name,Wahiwa General Hospital Thrift Shop,regular
4230702089,tourism,attraction,regular
4230702089,street,Kilani Avenue,addr
4231085992,housenumber,444 Kahului,addr
4231085992,street,Hana Highway,addr
4231085992,amenity,restaurant,regular
4231085992,name,Marco's Grill & Deli,regular
4231130889,name,Ross Dress for Less,regular
4231130889,shop,clothes,regular
4231853831,name,Down to Earth Organic & Natural,regular
4231853831,amenity,restaurant,regular
4232157992,name,Jack in the box,regular
4232157992,amenity,fast_food,regular
4232157992,street,Kamehameha Highway,addr
4232157992,postcode,96786,addr
4232157992,housenumber,11,addr
4232535956,amenity,parking_entrance,regular
4233840300,name,Highway Inn,regular
4233840300,amenity,restaurant,regular
4240094901,housenumber,75-184,addr
4240094901,postcode,96740,addr
4240094901,street,Ala Onaona Street,addr
4240094901,internet_access,wlan,regular
4240094901,name,Koa Wood Hale,regular
4240094901,opening_hours,"Mo-Su 08:00-12:00,17:00-22:00",regular
4240094901,phone,808-329-9663,regular
4240094901,tourism,hostel,regular
4245267489,name,The Hidden Spa,regular
4245267489,shop,massage,regular
4246723500,tourism,viewpoint,regular
4247963529,name,Duke's Waikiki,regular
4247963529,amenity,restaurant,regular
4247963529,cuisine,regional,regular
4247963529,website,www.dukeswaikiki.com,regular
4247963529,place,Outrigger Waikiki Beach Resort,addr
4247963529,wheelchair,yes,regular
4247963529,street,Kalakaua Avenue,addr
4250116523,amenity,restaurant,regular
4250116523,cuisine,thai,regular
4250116523,name,Ae's Thai Kitchen,regular
4254746897,name,Nordstrom Rack,regular
4254746897,shop,clothes,regular
4255639691,name,North Shore Boardrider's Club,regular
4255639691,shop,clothes,regular
4255639691,city,Hale'iwa,addr
4255639691,state,Hawaii,addr
4255639691,street,Kamehameha Highway,addr
4255639691,postcode,96712,addr
4255639691,housenumber,66-250,addr
4255639695,name,Aloha General Store,regular
4255639695,shop,convenience,regular
4255639695,city,Hale'iwa,addr
4255639695,state,Hawaii,addr
4255639695,street,Kamehameha Highway,addr
4255639695,postcode,96712,addr
4255639695,housenumber,Suite G130 66-250,addr
4257951889,name,ABC Store,regular
4257951889,shop,convenience,regular
4257999090,city,Honolulu,addr
4257999090,housenumber,2335,addr
4257999090,postcode,96815,addr
4257999090,street,Kalakaua Avenue,addr
4257999090,amenity,nightclub,regular
4257999090,name,Blue Note Hawaii,regular
4257999090,phone,+1-808-777-4890,regular
4257999090,website,http://bluenotehawaii.com/,regular
4257999090,wheelchair,yes,regular
4257999090,wikidata,Q29097382,regular
4261498090,name,ABC Store,regular
4261498090,shop,convenience,regular
4263497089,name,Wyndham Kona,regular
4263497089,tourism,hotel,regular
4263756392,name,Wyland Galleries,regular
4263756392,tourism,gallery,regular
4263756392,city,Hale'iwa,addr
4263756392,state,Hawaii,addr
4263756392,street,Kamehameha Highway,addr
4263756392,artwork_type,painting,regular
4263756392,postcode,96712,addr
4263756392,housenumber,66-250,addr
4265534389,level,0,regular
4265534389,name,ABC Stores,regular
4265534389,opening_hours,Mo-Su 06:30-24:00,regular
4265534389,ref,72,regular
4265534389,shop,convenience,regular
4265534389,gift,yes,shop
4265534389,wheelchair,yes,regular
4266831991,name,Bangkok Chef,regular
4266831991,level,0,regular
4266831991,amenity,restaurant,regular
4266831991,cuisine,thai,regular
4266831991,takeaway,yes,regular
4266832194,name,Nuuanu Laundry,regular
4266832194,shop,laundry,regular
4266832194,level,0,regular
4286278110,name,Ukulele Hut,regular
4286278110,shop,musical_instrument,regular
4286278110,opening_hours,Close ~8pm,regular
4289644743,source,Bing,regular
4289644743,highway,crossing,regular
4289644743,crossing,zebra,regular
4289720299,source,Bing,regular
4289720299,highway,stop,regular
4289720299,direction,backward,regular
4289720303,source,Bing,regular
4289720303,highway,stop,regular
4289720303,direction,backward,regular
4289720319,source,Bing,regular
4289720319,highway,crossing,regular
4289720327,source,Bing,regular
4289720327,highway,stop,regular
4289720327,direction,backward,regular
4289720331,source,Bing,regular
4289720331,highway,crossing,regular
4289720335,source,Bing,regular
4289720335,highway,stop,regular
4289720335,direction,backward,regular
4289720351,source,Bing,regular
4289720351,highway,stop,regular
4289720351,direction,backward,regular
4289720355,natural,tree,regular
4289720355,leaf_type,broadleaved,regular
4289720363,natural,tree,regular
4289720363,leaf_type,broadleaved,regular
4289720371,source,Bing,regular
4289720371,highway,stop,regular
4289720371,direction,backward,regular
4289720375,source,Bing,regular
4289720375,highway,stop,regular
4289720375,direction,backward,regular
4289720379,source,Bing,regular
4289720379,highway,stop,regular
4289720379,direction,backward,regular
4289720383,source,Bing,regular
4289720383,highway,stop,regular
4289720383,direction,forward,regular
4289720387,source,Bing,regular
4289720387,highway,stop,regular
4289720387,direction,backward,regular
4289720391,source,Bing,regular
4289720391,highway,stop,regular
4289720391,direction,forward,regular
4289720395,source,Bing,regular
4289720395,highway,stop,regular
4289720395,direction,backward,regular
4289720399,highway,turning_circle,regular
4289720403,source,Bing,regular
4289720403,highway,stop,regular
4289720403,direction,forward,regular
4294120193,name,Downtown Dental Group,regular
4294120193,amenity,dentist,regular
4294120193,street,Bethel Street,addr
4294120193,housenumber,1139,addr
4295508090,historic,archaeological_site,regular
4295508090,name,Puako Petroglyphs,regular
4295508090,site_type,petroglyph,regular
4297273614,bench,yes,regular
4297273614,highway,bus_stop,regular
4297273614,name,#2244,regular
4297273614,network,TheBus,regular
4297273614,operator,TheBus,regular
4297276466,bench,yes,regular
4297276466,highway,bus_stop,regular
4297276466,name,#2115,regular
4297276466,network,TheBus,regular
4297276466,operator,TheBus,regular
4297276466,shelter,no,regular
4297289647,highway,bus_stop,regular
4297289651,bench,yes,regular
4297289651,highway,bus_stop,regular
4297289651,name,#1685,regular
4297289651,network,TheBus,regular
4297289651,operator,TheBus,regular
4297289651,shelter,no,regular
4298836144,name,Four Seasons O'ahu at Ko Olina,regular
4298836144,tourism,hotel,regular
4299328182,highway,traffic_signals,regular
4299328182,traffic_signals,signal,regular
4299691844,highway,crossing,regular
4299691844,crossing,uncontrolled,regular
4299691844,crossing_ref,zebra,regular
4303352990,name,Lava Viewing Area entrance,regular
4303352990,tourism,attraction,regular
4306922544,highway,traffic_signals,regular
4309678696,name,Halfway to Hana,regular
4309678696,amenity,cafe,regular
4309678696,opening_hours,Mo-Su 08:30-16:00,regular
4310389489,amenity,toilets,regular
4320636391,name,Mi's Waterfront Bistro,regular
4320636391,amenity,restaurant,regular
4320636391,cuisine,italian,regular
4320636391,wheelchair,yes,regular
4320636391,outdoor_seating,yes,regular
4322662695,name,Macy's,regular
4322662695,shop,department_store,regular
4324167090,amenity,toilets,regular
4324609400,amenity,telephone,regular
4324609400,covered,yes,regular
4324609400,operator,Hawaiian Telcom,regular
4325953994,leisure,playground,regular
4326351490,name,Jackie Rey's Ohana Grill,regular
4326351490,amenity,restaurant,regular
4327562021,description,"Eternal flame for World Trade Center victims September 11, 2001",regular
4327562021,historic,monument,regular
4327562021,name,Eternal Flame for 911 victims,regular
4327570856,name,University Ave + S King St (Stop: 416),regular
4327570856,bench,yes,regular
4327570856,covered,yes,regular
4327570856,highway,bus_stop,regular
4327570856,network,TheBus,regular
4327570856,operator,TheBus,regular
4327577592,name,Honl's Beach,regular
4327577592,natural,beach,regular
4327578121,name,#407,regular
4327578121,bench,yes,regular
4327578121,highway,bus_stop,regular
4327578121,network,TheBus,regular
4327578121,shelter,yes,regular
4327578121,operator,THeBus,regular
4327578125,bench,yes,regular
4327578125,covered,yes,regular
4327578125,highway,bus_stop,regular
4327578125,name,Wilder Ave + Pensacola St (Stop: 402),regular
4327578125,network,TheBus,regular
4327578125,operator,TheBus,regular
4327578125,shelter,yes,regular
4328959889,name,Town & Country Surf,regular
4328959889,shop,sports,regular
4328959889,street,Kamehameha Highway,addr
4328959889,postcode,96712,addr
4328959889,opening_hours,Mo-Su 11:00-18:00,regular
4328959889,housenumber,66-111,addr
4331572390,name,Waikoloa Petroglyph Preserve,regular
4331572390,tourism,information,regular
4331572390,information,map,regular
4334750899,name,Waikoloa Petroglyph Field,regular
4334750899,historic,archaeological_site,regular
4335637320,highway,stop,regular
4335681021,highway,traffic_signals,regular
4336105752,highway,stop,regular
4336402105,highway,traffic_signals,regular
4336402125,highway,traffic_signals,regular
4336407755,highway,traffic_signals,regular
4337410810,man_made,tower,regular
4337410810,type,lighting,tower
4337410810,mast,yes,man_made
4337414600,man_made,tower,regular
4337414600,type,lighting,tower
4337414600,mast,yes,man_made
4337453994,name,The EYEGLASS Shoppe,regular
4337453994,shop,optician,regular
4337453994,website,http://egshawaii.com,regular
4337454203,name,Orchid Relaxation,regular
4337454203,shop,massage,regular
4338084991,entrance,yes,regular
4338096794,name,Lokahi Canoe Club,regular
4338096794,leisure,club,regular
4338096896,name,Shimazu Shave Ice,regular
4338096896,amenity,ice_cream,regular
4338097697,name,Bento + Sushi,regular
4338097697,amenity,fast_food,regular
4338097697,cuisine,sushi,regular
4338865602,highway,traffic_signals,regular
4338887291,office,vacant,regular
4338887291,unit,110,addr
4338888189,name,Activity Hut,regular
4338888189,shop,travel_agency,regular
4338888189,website,http://activityhut.com,regular
4339532394,name,Whalers General Store,regular
4339532394,shop,convenience,regular
4339532394,gift,yes,shop
4339567291,name,Rua Momi,regular
4339567291,shop,massage,regular
4339567291,level,0,regular
4339567291,phone,+1 808-931-6363,regular
4339567291,website,http://ruamomi.net,regular
4339567291,jp,http://rua-momi.com,website
4339567291,description,Organic Lomi Lomi Massage,regular
4339585890,postcode,96815,addr
4339585890,amenity,bar,regular
4339585890,description,Sports Lounge,regular
4339585890,level,0,regular
4339585890,name,Rivals Waikiki,regular
4339585890,opening_hours,06:00+,regular
4339585890,phone,+1 888-389-3199,regular
4339585890,website,http://rivalslounge.com,regular
4339585890,wheelchair,no,regular
4343768725,name,Eternal Flame,regular
4343768725,historic,memorial,regular
4343768725,memorial,war_memorial,regular
4343768725,start_date,1972,regular
4343768725,artist_name,Bumpei Akaji,regular
4343793219,bench,yes,regular
4343793219,covered,yes,regular
4343793219,highway,bus_stop,regular
4343793219,name,S Beretania St + Keeaumoku St (Stop: 39),regular
4343793219,network,TheBus,regular
4343793219,operator,TheBus,regular
4343793219,shelter,yes,regular
4343793231,bench,yes,regular
4343793231,covered,no,regular
4343793231,description,Bus stop number 2999,regular
4343793231,highway,bus_stop,regular
4343793231,name,#2999,regular
4343793231,network,TheBus,regular
4343793231,operator,TheBus,regular
4343793231,shelter,no,regular
4343793235,name,#3174,regular
4343793235,bench,yes,regular
4343793235,covered,yes,regular
4343793235,highway,bus_stop,regular
4343793235,network,TheBus,regular
4343793235,shelter,no,regular
4343793235,operator,TheBus,regular
4343793235,description,bus stop number 3174,regular
4344853282,source,Mapbox,regular
4344853282,species,Amaranthus brownii,regular
4344853282,species,https://scholarspace.manoa.hawaii.edu/bitstream/10125/921/1/v39n2-135-149.pdf,source
4344855294,source,Mapbox,regular
4344855294,species,Amaranthus brownii,regular
4344855294,species,https://scholarspace.manoa.hawaii.edu/bitstream/10125/921/1/v39n2-135-149.pdf,source
4344855298,source,Mapbox,regular
4344855298,species,Amaranthus brownii,regular
4344855298,species,https://scholarspace.manoa.hawaii.edu/bitstream/10125/921/1/v39n2-135-149.pdf,source
4344855311,source,http://www.papahanaumokuakea.gov/heritage/history.html,regular
4344855311,historic,archaeological_site,regular
4344855319,source,http://www.papahanaumokuakea.gov/heritage/history.html,regular
4344855319,historic,archaeological_site,regular
4344855328,source,Mapbox,regular
4344855328,species,Rumex giganteus,regular
4344855328,species,https://scholarspace.manoa.hawaii.edu/bitstream/10125/921/1/v39n2-135-149.pdf,source
4344866295,name,Hula Grill Waikiki,regular
4344866295,phone,+18089234852,regular
4344866295,amenity,restaurant,regular
4344866295,cuisine,local;american;breakfast,regular
4344866295,website,http://www.hulagrillwaikiki.com,regular
4344866295,operator,T S Restaurants,regular
4344866295,postcode,96815,addr
4344866295,opening_hours,"Mo-Th 06:30-11:30, 15:00-22:00; Fr-Su 10:00-22:00",regular
4345106893,pipeline,valve,regular
4345106893,substance,water,regular
4345146389,type,palm,regular
4345146389,natural,tree,regular
4349993619,name,Mauna Loa Macadamia Nut Factory,regular
4349993619,man_made,works,regular
4350479496,highway,traffic_signals,regular
4350479496,traffic_signals,signal,regular
4350479496,direction,forward,traffic_signals
4350479528,highway,traffic_signals,regular
4350479528,traffic_signals,signal,regular
4350479528,direction,forward,traffic_signals
4350479532,highway,traffic_signals,regular
4350479532,traffic_signals,signal,regular
4350479532,direction,forward,traffic_signals
4350509097,natural,tree,regular
4350509101,natural,tree,regular
4350509125,natural,tree,regular
4350509129,natural,tree,regular
4350509133,natural,tree,regular
4350543020,entrance,yes,regular
4350555016,traffic_calming,hump,regular
4350649018,name,College of Pharmacy,regular
4350649018,amenity,college,regular
4351098272,name,Kauhakō Crater,regular
4351098272,place,locality,regular
4355928433,name,International colony club,regular
4355928433,tourism,chalet,regular
4355928433,street,Kalapu Drive,addr
4355928433,housenumber,18,addr
4357413492,name,Kilauea Overlook,regular
4357413492,ref,3,regular
4357413492,tourism,viewpoint,regular
4357413492,website,https://www.nps.gov/havo/planyourvisit/craterrimtour_kilaueaovrlk.htm,regular
4357413492,wheelchair,yes,regular
4357413793,crossing,uncontrolled,regular
4357413793,highway,crossing,regular
4357413793,tactile_paving,yes,regular
4357415195,highway,crossing,regular
4357419300,highway,crossing,regular
4357767497,ref,1,regular
4357767497,name,July 1974 Lava Flow,regular
4357767497,tourism,attraction,regular
4357767497,website,https://www.nps.gov/havo/planyourvisit/ccr_lua_manu.htm,regular
4357876208,barrier,cattle_grid,regular
4357997694,tourism,information,regular
4357997694,information,guidepost,regular
4360421214,power,pole,regular
4360421218,power,pole,regular
4360421222,power,pole,regular
4360421230,power,pole,regular
4360421234,power,pole,regular
4360421238,power,pole,regular
4360421242,power,pole,regular
4360421246,power,pole,regular
4360421250,power,pole,regular
4360421254,power,pole,regular
4360421258,power,pole,regular
4360421262,power,pole,regular
4360421266,power,pole,regular
4360421270,power,pole,regular
4360421274,power,pole,regular
4360421278,power,pole,regular
4360421282,power,pole,regular
4360421286,power,tower,regular
4360423633,power,pole,regular
4360423637,power,pole,regular
4360423641,power,pole,regular
4365136037,natural,tree,regular
4365539494,emergency,phone,regular
4365539799,name,Blue Emergency Phone,regular
4365539799,emergency,phone,regular
4365542510,amenity,toilets,regular
4365554820,amenity,toilets,regular
4365600889,name,Mauna Kea Tourist Information,regular
4365600889,tourism,information,regular
4365600889,website,http://www.ifa.hawaii.edu/info/vis/visiting-mauna-kea/visitor-information-station.html,regular
4365600889,opening_hours,Mo-Su 09:00-22:00,regular
4365688619,highway,turning_circle,regular
4365688639,highway,turning_circle,regular
4365688643,highway,turning_circle,regular
4365690880,highway,turning_circle,regular
4365691073,highway,turning_circle,regular
4365691109,highway,turning_circle,regular
4365796657,highway,traffic_signals,regular
4365796665,highway,traffic_signals,regular
4368514724,name,The Hub,regular
4368514724,amenity,cafe,regular
4368914019,highway,traffic_signals,regular
4368914019,direction,forward,traffic_signals
4368914027,highway,traffic_signals,regular
4368914027,direction,forward,traffic_signals
4368936400,barrier,gate,regular
4368936489,highway,turning_circle,regular
4368944894,highway,turning_circle,regular
4368947616,barrier,gate,regular
4370062523,highway,traffic_signals,regular
4370062523,direction,forward,traffic_signals
4370543269,highway,turning_circle,regular
4370543697,highway,traffic_signals,regular
4370543697,direction,forward,traffic_signals
4370543765,highway,traffic_signals,regular
4370543765,direction,forward,traffic_signals
4370543833,highway,traffic_signals,regular
4370543833,direction,forward,traffic_signals
4370557274,name,Clark Realty,regular
4370557274,office,company,regular
4370557278,name,Kalona Salon & Spa,regular
4370557278,leisure,sauna,regular
4370557282,name,Los Habaneros,regular
4370557282,amenity,restaurant,regular
4370557286,name,Regal Keauhou Stadium 7 Cinemas,regular
4370557286,amenity,cinema,regular
4370558290,name,Subway,regular
4370558290,amenity,fast_food,regular
4370580790,name,Lava Viewing,regular
4370580790,tourism,viewpoint,regular
4370580790,date,2016-08-10,survey
4370608029,highway,turning_circle,regular
4370608053,highway,turning_circle,regular
4370617652,highway,turning_circle,regular
4370617684,barrier,gate,regular
4371800662,leisure,slipway,regular
4373046843,barrier,gate,regular
4373198108,highway,turning_circle,regular
4373704690,highway,bus_stop,regular
4373728589,level,1,regular
4373893299,natural,tree,regular
4373893299,species,Albizia Saman,regular
4373893299,en,monkey pod,species
4373971805,natural,tree,regular
4373971805,species,monkey pod,regular
4373971805,botanical,Albizia Saman,name
4373971897,natural,tree,regular
4373971897,species,Albizia Saman,regular
4373971897,en,monkey pod,species
4373971901,natural,tree,regular
4373971901,species,Albizia Saman,regular
4373971901,en,monkey pod,species
4373972095,natural,tree,regular
4373972095,species,monkey pod,regular
4373972095,botanical,Albizia Saman,name
4373972596,natural,tree,regular
4373972596,species,Albizia Saman,regular
4373972596,en,monkey pod,species
4373986290,natural,tree,regular
4373986290,species,Albizia Saman,regular
4373986290,en,monkey pod,species
4374018490,natural,tree,regular
4374018490,species,Albizia Saman,regular
4374018490,en,monkey pod,species
4374060191,natural,tree,regular
4374060191,species,Albizia Saman,regular
4374060191,en,monkey pod,species
4374060491,natural,tree,regular
4374060491,species,Albizia Saman,regular
4374060491,en,monkey pod,species
4374821399,highway,street_lamp,regular
4374821403,highway,street_lamp,regular
4374868090,natural,tree,regular
4374868090,species,ficus,regular
4374876691,highway,street_lamp,regular
4374886491,highway,street_lamp,regular
4374887590,highway,street_lamp,regular
4374889889,highway,street_lamp,regular
4376196706,highway,traffic_signals,regular
4376196710,highway,traffic_signals,regular
4376196710,direction,forward,traffic_signals
4376211593,natural,tree,regular
4376211593,species,Albizia Saman,regular
4376211593,en,monkey pod,species
4376672190,amenity,post_box,regular
4376672190,operator,usps,regular
4376672390,natural,tree,regular
4376672390,species,Albizia Saman,regular
4376672390,en,monkey pod,species
4376672789,natural,tree,regular
4376672789,species,Albizia Saman,regular
4376672789,en,monkey pod,species
4378096554,emergency,phone,regular
4378622797,ele,1,regular
4378622797,height,61,regular
4378622797,man_made,tower,regular
4378622797,type,communication,tower
4378622797,height,FCC␣registration,source
4378622797,construction,lattice,tower
4378622797,registration_number,1213943,fcc
4380061359,name,Teddy's Bigger Burgers,regular
4380061359,phone,808-486-2167,regular
4380061359,amenity,restaurant,regular
4381033668,highway,turning_circle,regular
4381153808,emergency,phone,regular
4381158316,amenity,toilets,regular
4381158431,amenity,toilets,regular
4381260216,amenity,bicycle_parking,regular
4381519987,name,Honananu Farm & Eco-Retreat,regular
4381519987,place,farm,regular
4381519987,website,http://www.honaunaufarm.com,regular
4381522397,name,Honanau Primary School,regular
4381522397,amenity,school,regular
4382786380,name,Diamond Head Cove Health Bar,regular
4382786380,amenity,cafe,regular
4382786380,cuisine,juice,regular
4382786380,city,Honolulu,addr
4382786380,unit,5,addr
4382786380,state,HI,addr
4382786380,street,Monsarrat Avenue,addr
4382786380,postcode,96815,addr
4382786380,housenumber,3045,addr
4384678363,name,Kaeo,regular
4384678363,en,Mount Kaeo,name
4384678363,haw,Puu Kaeo,name
4384678363,ru,гора Каэо,name
4384678363,natural,peak,regular
4384838107,historic,anchor,regular
4385136795,name,Pearl Kai Shopping Center,regular
4385136795,amenity,marketplace,regular
4385136795,landuse,commercial,regular
4387480801,traffic_calming,hump,regular
4393154388,barrier,gate,regular
4393822642,leisure,slipway,regular
4395496259,ele,110,regular
4395496259,natural,peak,regular
4395621694,name,Coconut Cafe,regular
4395621694,amenity,cafe,regular
4395621694,en,Coconut Cafe,name
4395621694,street,Kuhio Avenue,addr
4395621694,description,Shave Ice,regular
4395621694,postcode,96815,addr
4395621694,housenumber,2441,addr
